1.216633776499807196e+00	0.000000000000000000e+00	-7.514107223797210633e-01	3.049264797242768332e-01	0.000000000000000000e+00	1.074597158820459031e+00	-5.215786869995775454e-01	0.000000000000000000e+00	-3.366098429593630814e-01	5.526726309093345613e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.216633776499807196e+00	0.000000000000000000e+00	-7.514107223797210633e-01	3.049264797242768332e-01	0.000000000000000000e+00	1.074597158820459031e+00	-5.215786869995775454e-01	0.000000000000000000e+00	-3.366098429593630814e-01	5.526726309093345613e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.240797760995048904e+00	2.732131406654909167e+00	0.000000000000000000e+00	2.815467198364753898e-01	-3.931873398968372957e+00	0.000000000000000000e+00	-5.224229447945711868e-01	1.199659828834210407e+00	0.000000000000000000e+00	5.253130651083802505e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	1.389683511594748344e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-3.897540489167362066e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.999999999999965583e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.000000000000001998e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	9.999999999999963363e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.999999999999985567e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.999999999999977796e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.999999999999960032e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
